id,code,display_line_1,display_line_2,display_line_3,REGIMEN_CODE_HX
|*CASI,*CASI,-,หยดยาเข้าหลอดเลือดดำอย่างน้อย 30 นาที,เจือจางด้วย NSS ใช้กับ Vented Paclitaxel Set,-
|*CAST,*CAST,-,หยอดซอกเล็บบริเวณที่เป็นเชื้อรา,-,-
|*CBD,*CBD,-,_______ซี ซี เช้า,_______ซี ซี เย็น,-
|*CCPBD,*CCPBD,-,-,-,-
|*CCPBDH,*CCPBDH,-,___ซีซี.ก่อนนอน,-,-
|*CCPBH,*CCPBH,-,-,-,-
|*CCPBL,*CCPBL,-,-,-,-
|*CCPBLDH,*CCPBLDH,-,-,-,-
|*CCPBLH,*CCPBLH,-,___ซีซี.หลังอาหารเช้า ___ซีซี.กลางวัน___ซีซี.ก่อนนอน,-,-
|*CG210,*CG210,-,สเปรย์ลงบนหนังศีรษะ แล้วนวด,-,-
|*CG428,*CG428,-,พ่น 5-10 ครั้งลงบนหนังศีรษะ,-,-
|*CMW,*CMW,-,1 ช้อนโต๊ะอมในปาก 2 นาที หลังอาหาร,อมแล้วบ้วนทิ้ง ไม่ต้องกลืน ไม่ต้องกลั้วน้ำตาม,-
|*CP,*CP,-,ผสมผงยา1ซองกับน้ำ750ซีซีดื่มจนหมด...ซอง,วันก่อนมาตรวจ,-
|*D01,*D01,-,ทุกวันที่ 1 ของเดือน,-,-
|*D0116,*D0116,-,Date (1,16),-
|*D02,*D02,-,ทุกวันที่ 2 ของเดือน,-,-
|*D03,*D03,-,ทุกวันที่ 3 ของเดือน,-,-
|*D04,*D04,-,ทุกวันที่ 4 ของเดือน,-,-
|*D05,*D05,-,ทุกวันที่ 5 ของเดือน,-,-
|*D06,*D06,-,ทุกวันที่ 6 ของเดือน,-,-
|*D07,*D07,-,ทุกวันที่ 7 ของเดือน,-,-
|*D08,*D08,-,ทุกวันที่ 8 ของเดือน,-,-
|*D09,*D09,-,ทุกวันที่ 9 ของเดือน,-,-
|*D10,*D10,-,ทุกวันที่ 10 ของเดือน,-,-
|*D11,*D11,-,ทุกวันที่ 11 ของเดือน,-,-
|*D12,*D12,-,ทุกวันที่ 12 ของเดือน,-,-
|*D13,*D13,-,ทุกวันที่ 13 ของเดือน,-,-
|*D14,*D14,-,ทุกวันที่ 14 ของเดือน,-,-
|*D15,*D15,-,ทุกวันที่ 15 ของเดือน,-,-
|*D16,*D16,-,ทุกวันที่ 16 ของเดือน,-,-
|*D17,*D17,-,ทุกวันที่ 17 ของเดือน,-,-
|*D18,*D18,-,ทุกวันที่ 18 ของเดือน,-,-
|*D19,*D19,-,ทุกวันที่ 19 ของเดือน,-,-
|*D20,*D20,-,ทุกวันที่ 20 ของเดือน,-,-
|*D21,*D21,-,ทุกวันที่ 21 ของเดือน,-,-
|*D22,*D22,-,ทุกวันที่ 22 ของเดือน,-,-
|*D23,*D23,-,ทุกวันที่ 23 ของเดือน,-,-
|*D24,*D24,-,ทุกวันที่ 24 ของเดือน,-,-
|*D25,*D25,-,ทุกวันที่ 25 ของเดือน,-,-
|*D26,*D26,-,ทุกวันที่ 26 ของเดือน,-,-
|*D27,*D27,-,ทุกวันที่ 27 ของเดือน,-,-
|*D28,*D28,-,ทุกวันที่ 28 ของเดือน,-,-
|*D29,*D29,-,ทุกวันที่ 29 ของเดือน,-,-
|*D30,*D30,-,ทุกวันที่ 30 ของเดือน,-,-
|*DAY,*DAY,-,วันที่______,-,-
|*DILU,*DILU,-,เจือจางก่อนใช้,-,-
|*DIP1,*DIP1,-,(K+)=20mEq/20mLและ(H2PO4)=20mEq/20mLยาฉีดนำไปให้แพทย์,-,-
|*DOB,*DOB,-,เจือจางด้วย D5W,NSS,-
|*DOP,*DOP,-,เจือจางด้วย D5W,NSS_Max conc3.2mg/ml,-
|*DXXX,*DXXX,-,วันละ___ครั้ง,-,-
|*E,*E,-,dissolve 1 tablet in 5 ml water,take 3 ml once time a day,-
|*E___X1A,*E___X1A,-,take___tablet before breakfast,-,-
|*E___X1H,*E___X1H,-,take___tablet at bed time,-,-
|*E___X1P,*E___X1P,-,take___tablet after breakfast,-,-
|*E___X1PD,*E___X1PD,-,take___tablet after dinner,-,-
|*E___X2A,*E___X2A,-,take___tablet before breakfast and dinner,-,-
|*E___X2P,*E___X2P,-,take___tablet after breakfast and dinner,-,-
|*E__X2PBL,*E__X2PBL,-,take___tablet after breakfast and lunch,-,-
|*E1/4X1P,*E1/4X1P,-,take 1/4 tablet after breakfast,-,-
|*E1/4X2P,*E1/4X2P,-,take 1/4 tablet afterbreakfast,and dinner,-
|*E1005P,*E1005P,-,Take 1 tab after breakfast,and half tab at bedtime,-
|*E105,*E105,-,take 1 tablet after breakfast,and half tablet after dinner,-
|*E105P,*E105P,-,Take 1 tab after breakfast,and half tab after dinner,-
|*E1H5W,*E1H5W,-,take 1 tablet at bedtime,(5 days/week),-
|*E1HMF,*E1HMF,-,take 1 tab bedtime Monday to Friday,-,-
|*E1X1/W,*E1X1/W,-,Take 1 tablet once a week,-,-
|*E1X1A,*E1X1A,-,Take 1 tablet before Breakfast,-,-
|*E1X1ACD,*E1X1ACD,-,take 1 tablet before dinner,-,-
|*E1X1AD,*E1X1AD,-,take 1 tablet after breakfast,every other day,-
|*E1X1H,*E1X1H,-,-,-,-
|*E1X1HAD,*E1X1HAD,-,take 1 tablet at bedtime,every other day,-
|*E1X1P,*E1X1P,-,take 1 tablet after breakfast,-,-
|*E1X1PAD,*E1X1PAD,-,take 1 tablet after breakfast,every other day,-
|*E1X1PD,*E1X1PD,-,take 1 tablet after dinner,-,-
|*E1X1PDAD,*E1X1PDAD,-,take 1 tablet after dinner,every other day,-
|*E1X2A,*E1X2A,-,take 1 tablet twice a day,(beforemeal),-
|*E1X2P,*E1X2P,-,take 1 tablet after,breakfast and dinner,-
|*E1X2PBL,*E1X2PBL,-,take 1 tablet after breakfast,and lunch,-
|*E1X3A,*E1X3A,-,take 1 tablet 3 times a day,(beforemeal),-
|*E1X3P,*E1X3P,-,take 1 tablet 3 times a day,(aftermeal),-
|*E1X3P2H,*E1X3P2H,-,take 1 tablet 3 times aftermeal,and 2 tablets at bedtime,-
|*E1X4A,*E1X4A,-,take 1 tablet 4 times a day,beforemeal & bedtime,-
|*E1X4P,*E1X4P,-,take 1 tablet 4 times a day,(aftermeal & bedtime),-
|*E1XH,*E1XH,-,take 1 tablet at bedtime,-,-
|*E1XHTTSS,*E1XHTTSS,-,Take 1 tablet at bedtime on Tuesday,Thursday Saturday and Sunday,-
|*E1XQ12,*E1XQ12,-,take 1 tablet every 12 hours,-,-
|*E1XQ6,*E1XQ6,-,take 1 tablet every 6 hours,-,-
|*E2X1A,*E2X1A,-,Take 2 tablet before breakfast,-,-
|*E2X1H,*E2X1H,-,take 2 tablets at bedtime,-,-
|*E2X1P,*E2X1P,-,take 2 tablets after breakfast,-,-
|*E2X2P,*E2X2P,-,take 2 tablets twice a day,(aftermeal),-
|*E2X3A,*E2X3A,-,take 2 tablets,3 times a day beformeal,-
|*E2X3P,*E2X3P,-,take 2 tablets,3 times a day aftermeal,-
|*E2X4P,*E2X4P,-,take 2 tabs 4 times a day after,3 meals and at bed time,-
|*E2XH,*E2XH,-,take 2 tablet at bedtime,-,-
|*E2XHMWF,*E2XHMWF,-,Take 2 tablet at bedtime on Monday,Wednesday and Friday,-
|*E2XQ6,*E2XQ6,-,take 2 tabs every 6 hours,-,-
|*E3X1A,*E3X1A,-,take 3 tablets before breakfast,-,-
|*E3X1H,*E3X1H,-,Take 3 Tablets at bed time,-,-
|*E3XH,*E3XH,-,Take 3 tablets at bed time,-,-
|*E4P,*E4P,-,TAKE...TABLETS 4 TIMES A DAY,-,-
|*E5*PA,*E5*PA,-,take half tablet when palpitation,-,-
|*E5X1A,*E5X1A,-,take half tablet before breakfast,-,-
|*E5X1H,*E5X1H,-,take half tablet at bedtime,-,-
|*E5X1P,*E5X1P,-,take half tablet after breakfast,-,-
|*E5X1PD,*E5X1PD,-,take half tablet after dinner,-,-
|*E5X2,*E5X2,-,take half tablet 2 time a day,-,-
|*E5X2A,*E5X2A,-,take half tablet before breakfast,and dinner,-
|*E5X2P,*E5X2P,-,take half tablet after,breakfast and dinner,-
|*E5XPAL,*E5XPAL,-,take half tablet when palpitation,-,-
|*EC,*EC,-,Take___c.c.(ml) once a day,-,-
|*EC1X3P,*EC1X3P,-,chewable 1 tablet 3 times/day aftermeal,-,-
|*ECP,*ECP,-,chew ____tablet(s) ___ time(s) aftermeal,-,-
|*EDC,*EDC,-,Apply the lesion,_____ times a day.,-
|*EDCQ,*EDCQ,-,Apply the lesion,every _____ hours.,-
|*EE,*EE,-,shloud be taken dissolved in a glass of water,-,-
|*EEAR,*EEAR,-,Instill______ ear ____drops,____times a day.,-
|*EEARQ,*EEARQ,-,Instill_____ ear _____ drops,every _____ hours.,-
|*EED,*EED,-,Instill______eye _____drops,_____times a day.,-
|*EEDQ,*EEDQ,-,Instill_____ eye ____drops,every_____hours.,-
|*EEO,*EEO,-,Instill______eye,_____times a day,-
|*EEOQ,*EEOQ,-,Instill______ eye,every ______ hours.,-
|*EHD,*EHD,-,Take.....tab at bedtime,except..........take.....tab,-
|*EIN,*EIN,-,Instill in nose___times a day,-,-
|*ELOZ,*ELOZ,-,allow 1 lozenge to dissolve,slowly in the mouth as needed,-
|*EMS,*EMS,-,Spray in mouth ____times a day.,-,-
|*EMSQ,*EMSQ,-,Spray in mouth every ___hours.,-,-
|*END,*END,-,Insert noses ____times  a  day.,-,-
|*ENDQ,*ENDQ,-,Insert noses every ____ hours.,-,-
|*ENS,*ENS,-,Spray in noses ____times a day.,-,-
|*ENSQ,*ENSQ,-,Spray in noses every ____hours.,-,-
|*EOCA,*EOCA,-,Take ___C.C.(ml.) ___times a day.,(beforemeal),-
|*EOCP,*EOCP,-,Take ___C.C.(ml.) ___times a day,(aftermeal),-
|*EOCQ,*EOCQ,-,Take ____C.C.(ml.) every____hours.,-,-
|*EOD,*EOD,-,วันเว้นวัน,-,-
|*EOM,*EOM,-,allow ___tablet(s) dissolve slowly in the,mouth several times a day,-
|*EOTA,*EOTA,-,Take ___tablet ___times a day,(beforemeal),-
|*EOTP,*EOTP,-,Take___tablet ____times a day,(aftermeal),-
|*EOTQ,*EOTQ,-,Take ____tablet  every____hours.,-,-
|*EPBDH,*EPBDH,-,Take...tablet after breakfast and,dinner &....tablet at bedtime,-
|*EPBLD,*EPBLD,-,take...tablet in morning,....in afternoon and ...in evening,-
|*EPRN,*EPRN,-,Spray as needed,-,-
|*ERS,*ERS,-,Insert rectal canal ____tab,____times a day.,-
|*ERSQ,*ERSQ,-,Insert rectal canal____tab,every ____hours.,-
|*ES*1P,*ES*1P,-,..suddenly and then ..tab after breakfast,-,-
|*ESL,*ESL,-,___ tab sublingual for chest pain,-,-
|*ETAH,*ETAH,-,take____tablet(s) at bedtime.,-,-
|*ETB,*ETB,-,take____ tablespoonful(s) ___time(s) a day,(aftermeal),-
|*ETBA,*ETBA,-,take____ tablespoonful(s) ___time(s) a day,(beforemeal),-
|*ETBD,*ETBD,-,..tab(s) after breakfast ..tab(s)after dinner,-,-
|*ETBP,*ETBP,-,take____ tablespoonful(s) ___time(s) a day,(aftermeal),-
|*ETBQ,*ETBQ,-,take____ tablet(s)___ time(s) a day,-,-
|*ETEA,*ETEA,-,take____ teaspoonful(s) ___time(s) a day,(beforemeal),-
|*ETEH,*ETEH,-,take____teaspoonful(s) at bedtime.,-,-
|*ETEP,*ETEP,-,take____ teaspoonful(s) ___time(s) a day,(aftermeal),-
|*ETEQ,*ETEQ,-,take____ teaspoonful(s) every___ hour(s),-,-
|*ETW,*ETW,-,bring this medication to ward,-,-
|*EVEN,*EVEN,-,ทุกวันคู่,-,-
|*EVRA,*EVRA,-,(1แผ่นแปะใช้ได้7วัน),-,-
|*EVS,*EVS,-,Insert to vaginal canal____tab,once a day(at bed time),-
|*EVSQ,*EVSQ,-,Insert vaginal canal ____tab,every ____hours.,-
|*EW1X2A,*EW1X2A,-,Dissolve for drinking 1 sachet before,breakfast and dinnner,-
|*EWSA,*EWSA,-,Dissolve for drinking_____sachet,_____times a day. (beforemeal),-
|*EWSP,*EWSP,-,Dissolve for drinking ____sachet,____times a day (aftermeal),-
|*EWSQ,*EWSQ,-,Dissolve for drinking ____sachet,every ____hours.,-
|*EWTA,*EWTA,-,Dissolve for drinking_____tablet,_____times a day (beforemeal),-
|*EWTP,*EWTP,-,Dissolve for drinking____tablet,_____times a day (aftermeal),-
|*EWTQ,*EWTQ,-,Dissolve for drinking ____tablet,every ____hours.,-
|*EX2,*EX2,-,take__tablet after breakfast and dinner,-,-
|*EX2A,*EX2A,-,Take...tab in the morning and ...tab,in the evening (aftermeal),-
|*EX3M,*EX3M,-,Take...tab 3 times a day,(with meal),-
|*EXQ,*EXQ,-,Take...tablets every....hours,-,-
|*F30G,*F30G,-,เคลือบฟันทิ้งไว้30นาที(หลังแปรงฟัน)ก่อนนอน,-,-
|*FSB,*FSB,-,ละลาย3ช้อนกับนม/น้ำผลไม้ วันละ2-3ครั้ง,-,-
|*H,*H,รับประทานครั้งละ  ซีซี,ก่อนนอน,-,O
|*H,*H,สวนทวาร  ,ก่อนนอน,-,EC
|*H+ST,*H+ST,-,ก่อนนอน และ 1 เม็ด เวลาเครียด,-,-
|*H30,*H30,-,ก่อนนอน(ยาระบายจะได้ผลในเวลา 30 นาที),-,-
|*HOTHER,*HOTHER,-,กิน_เม็ด ก่อนนอน วัน_และกิน_เม็ด ก่อนนอน วันที่เหลือ,-,-
|*I6,*I6,-,หยดยาเข้าหลอดเลือดดำช้าๆอย่างน้อย 60 นาที,-,-
|*INF.08,*INF.08,-,ให้ยาช้าๆไม่เกิน0.08mL/Kg/min,-,-
|*INF0.4,*INF0.4,-,ให้ยาช้าๆไม่เกิน 4.8 mL/Kg/Hr,-,-
|*INF24,*INF24,-,หยดยาเข้าหลอดเลือดดำ ครั้งละ___mg ทุก24ชม.,-,-
|*INF6,*INF6,-,หยดยาเข้าหลอดเลือดดำ___มิลลิกรัม ทุก6ชม.,-,-
|*INFQHD,*INFQHD,-,หยดเข้าหลอดเลือดดำครั้งละ__mgทุก__ชม.,(เจือจางก่อนใช้),-
|*INJT,*INJT,-,ฉีดยาครั้งละ_______mg. วันละ______ครั้ง,-,-
|*INSC,*INSC,-,หยดเข้าหลอดเลือดดำ หรือ ฉีดเข้าใต้ผิวหนัง,-,-
|*INV6M,*INV6M,-,ช่วงห่างกัน 6 เดือน,-,-
|*IQ,*IQ,-,ฉีดยาครั้งละ________mg.ทุก____ชั่วโมง,-,-
|*IQ1,*IQ1,-,ฉีดยาครั้งละ_______mg. วันละ 1 ครั้ง,-,-
|*IQCC,*IQCC,-,ฉีดยาครั้งละ_______ซีซี. วันละ_______ครั้ง,-,-
|*IU/W,*IU/W,-,ครั้งละ____IU สัปดาห์ละ__ครั้ง,-,-
|*IUDOC,*IUDOC,-,ครั้งละ____IU ตามแพทย์สั่ง,-,-
|*IUDT,*IUDT,-,ครั้งละ___IU วันที่___ เวลา____,วันละ 1 ครั้ง,-
|*IUE,*IUE,-,ครั้งละ____IU,สัปดาห์ละ 1 ครั้ง,-
|*M3,*M3,-,ทุก 3 เดือน,-,-
|*MAKW,*MAKW,-,หมักผม...นาทีแล้วล้างออก,สัปดาห์ละ 1 ครั้ง,-
|*MCG/D,*MCG/D,-,ครั้งละ____MCG วันละ__ครั้ง,-,-
|*MCG/W,*MCG/W,-,ครั้งละ____MCG สัปดาห์ละ___ครั้ง,-,-
|*MCG1/W,*MCG1/W,-,ครั้งละ___mcg สัปดาห์ละ1ครั้ง,-,-
|*MELA,*MELA,-,ทาบริเวณที่แพทย์สั่งก่อนฉายแสง,-,-
|*MG1/D,*MG1/D,-,ครั้งละ____MG วันละ 1 ครั้ง,-,-
|*MGDOC,*MGDOC,-,ครั้งละ____MG ตามแพทย์สั่ง,-,-
|*MGQD,*MGQD,-,ครั้งละ____MG ทุก___วัน,-,-
|*MGQH,*MGQH,-,ครั้งละ____MG ทุก___ชั่วโมง,-,-
|*MGQW,*MGQW,-,ครั้งละ____MG ทุก___สัปดาห์,-,-
|*MGSO4,*MGSO4,-,2 มล. มี MgSO4= 1กรัม,-,-
|*MILR,*MILR,-,เจือจางด้วย D5W,NSS,-
|*MIX,*MIX,-,ผสมกับของเหลวที่ต้องการ คนจนละลายเป็นเนื้อ,เดียวกัน(สามารถดัดแปลงใช้กับอาหารบดได้),-
|*ML/D,*ML/D,-,ครั้งละ___ML วันละ___ครั้ง,-,-
|*ML1/D,*ML1/D,-,ครั้งละ____ML วันละ 1 ครั้ง,-,-
|*MLDOC,*MLDOC,-,ครั้งละ____ML ตามแพทย์สั่ง,-,-
|*MO,*MO,-,เวลา 6,10,-
|*NF,*NF,-,ผสมผงยา 1 ซองกับน้ำ 2000 ซีซี,ดื่มจนหมดเวลา...........วันก่อนมาตรวจ,-
|*NGLY,*NGLY,-,เจือจางด้วย D5W,NSS,-
|*NMGDOC,*NMGDOC,-,ผ่านสายน้ำเกลือ ครั้งละ____MG ตามแพทย์สั่ง,-,-
|*NORE,*NORE,-,เจือจางด้วย D5W เท่านั้น,-,-
|*NSS,*NSS,-,น้ำเกลือ,-,-
